,hotel ID,review ID,review URL,customer review Title,customer review date,customer review score,userID,customer review text,hotel reply yes or no,hotel reply text,hotel reply date
278,d305875,r778540734,https://www.tripadvisor.com/ShowUserReviews-g294217-d305875-r778540734-Ramada_Wyndham_Hong_Kong_Grand_View-Hong_Kong.html,Don’t go here for quarantine!!!,"Reviewed December 5, 2020 ",bubble_20,42389CF79BEE12406C161431BF0F9959,"Review of Ramada Grandview in North Point. If you have class, or work and need to be on zoom quite a lot, or even use Netflix for entertainment to pass time, please look for another hotel.Pros: Friendly front desk receptionist/staffCons: I have class/work from 11pm-6am and use zoom, it’s always lagging for me, I miss chunks of my lecture, and for work (I tutor other college students) I can barely share screen and send documents as it is very very slow. Necessary stuff aside, internet keeps cutting on/off and I have to keep trying to join WiFi again and again, numerous times a day, at least twice every hour. Plus the beds are rock hard and my neck/body end up being stiff and sore. Maybe it’s just not good for long-term stay but sadly this is the case for me quarantining here. Also mentioning again, their WiFi is really really bad.",0,NaN,NaN
279,d305875,r778496303,https://www.tripadvisor.com/ShowUserReviews-g294217-d305875-r778496303-Ramada_Wyndham_Hong_Kong_Grand_View-Hong_Kong.html,DO NOT BOOK HERE FOR QUARANTINE,"Reviewed December 5, 2020 ",bubble_10,E63A4092A86F986CC85B44C968905E52,"They refuse to refund or allow future credit for a stay related to testing positive. Unethical business practices. There are plenty of other better choices in Hong Kong. I’m surprised Wyndham is not interested in customer satisfaction,",0,NaN,NaN
280,d305875,r772855558,https://www.tripadvisor.com/ShowUserReviews-g294217-d305875-r772855558-Ramada_Wyndham_Hong_Kong_Grand_View-Hong_Kong.html,14 day Quarantine,"Reviewed October 3, 2020 ",bubble_40,7DEEAFAC4494076CB53F256CF3850F38,A good place to do my quarantine. Front office is really helpful and giving other option if not choose hotel meal. But after tried their 7 days meal in hotel really GOOD. My suggestion is hotel food is alot better then order take away food.Room is decent worth for the price.,0,NaN,NaN
281,d4585733,r825048238,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r825048238-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,Great budget boutique hotel for quarantine stay,"Reviewed January 15, 2022 ",bubble_50,077733FAF2290D9C666431A2FA193BA4,"I booked into Penta Hotel Kowloon for my 21-day mandatory quarantine and would really recommend this hotel for those with a limited budget. I was on the Standard package, the catering was therefore a fixed 7-day menu (therefore repeated 3 times); the food was mainly half-HK style and half Western. All the 3 x 7 meals were of good variety in my view (some with at least slightly different variations of each other), and there was always a good amount of vegetables, at least compared with most hotels within the same price point. I understood the food was prepared in-house, without MSG, for my palette the meals were often tasty enough (in particular the Chinese braised beef) and arrived at least warm, sometimes hot. One thing to point out though was that the meals on this package are quite carb-heavy. The size of the room was spacious for the price (22 sqm), it’s very clean even under the beds because I followed other ex-residents’ suggestion and rotated one of the twin beds to make space in the middle of the room; and although the windows cannot be opened, as I was allocated the south-western side my room had plenty of sunshine throughout the day which was pleasant and helped lift my mood every day.The staff were polite and friendly when I spoke to them over the phone. Items from my family were always delivered promptly to my room, within around 10-20 minutes of them being submitted. The immediate area of the hotel has plenty of food delivery choices should one has the need.All in all I had a really good 21 days at Penta Kowloon and would stay with them again should I need to undergo another mandatory hotel quarantine. For the price point it is great value for money.",0,NaN,NaN
282,d4585733,r824322662,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r824322662-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,Best quarantine hotel for this price range.... by a long shot.,"Reviewed January 8, 2022 ",bubble_50,D9C0C716B25397DBC9B6139CA6D4E207,"As I am writing this review, I am currently in my last night of my 21 day quarantine. I stayed in a Penta Standard room with a King-size bed.Pros: - Contemporary Modern Decor - Clean  - Great service and food always delivered on time  - Spacious and comfortable rain showers - Desk space  - Quiet/Good soundproofing - Lots of food options nearbyCons: - TV size left something to be desired (but understandable given price range) RoomThe room is quite accurate to how it is portrayed on the hotel’s website, no misleading exaggerations. The room’s not especially spacious, standard hotel room size you’d find anywhere but more importantly, I never felt claustrophobic during the entire quarantine period perhaps due to the relatively high ceilings and big windows. What’s most impressive is that given this size, they managed to design and fit a proper work desk which was incredibly useful and a large shower. The TV’s size left a little to be desired as I mentioned above but I have to consider the price I’m paying and what the competitors are offering so no complaints here. The TV isn’t so new and does not have smart TV functions so remember to bring a chrome cast/Apple TV. If you don’t have one (which I didn’t), bring an HDMI cable.The biggest surprise of the room was the rain shower which had enough water flow and was very comfortable, easily my most favourite part. The body wash & shampoo/conditioner included is basic and sufficient but wouldn’t be enough to satisfy most people with some level of standards, so bring your own. The washroom sink area is a bit cramped but mirrored door prevented it from feeling claustrophobic and the shower space more than made up for it. Overall the cleanliness of the room is very good, nothing scary you’d find in the traveller submitted pictures of other quarantine hotels in the same price range on trip advisor. I had a view looking at the mountain and that was also great. Lighting in the room was also tasteful and sufficient, something I’m picky about. No fluorescent lights and enough lighting options to bright up the room for productivity and dim enough to relax with a book and some music or a movie. Also to add, the room comes with a mini fridge and an electric kettle to boil water. It comes with the usual basic amenities such as toothbrushes, hair dryer, hand soap, body wash, shampoo/conditioner combo, towels, extra toilet and tissue paper etc. FoodTo be completely honest, the food wasn’t anything my mouth would water over but at the same time I didn’t have any complaints about either and given what I’ve seen other travellers have written and shown in other quarantine hotels in the same price range, I’m rather thankful. Otherwise I’d be ordering food deliveries every meal and if that’s the case, I might as well spring for a more expensive hotel. I had the Balanced Eats Menu 3.0 which was great, good variation of cuisine types, every meal would always have a side of veggies/salad or soup and the portion was more than sufficient (maybe except breakfast). Every day, you’d get a fruit at lunch (orange, apple or pear) and a box of lemon tea/oolong tea in the morning. Food was also delivered at almost exactly the same time every day. However, some may find the food taste a bit bland but this is subjective so bring some salt/pepper/soy sauce if you prefer strong tastes. WifiNot gonna lie, you won't find any breakneck internet speeds here, especially if the hotel is at full occupancy. Internet speeds vary throughout the day. Faster in the mornings and slowest during the afternoons. However, it's still not too bad and sufficient to work and watch Netflix for those who are wondering. As of almost 7pm now, it's clocking in at 8.8. Mbps download speed. I also noticed that the internet connection does suddenly completely cut off for a few seconds and come back on quite often. Wouldn't know what time frame to share as a reference but was noticeable when I am working on the computer and playing games on my phone. The internet here is also firewalled so movie downloading options are limited and if it does manage to download, its quite slow. ServiceService was quick and friendly over the phone. Any food or package deliveries were handled and sent to my room usually within 15 minutes. As I spent Christmas and New Years here in quarantine, I was gifted some Christmas cookies, ferrero rocher and a card. ConclusionThough I haven’t stayed in other hotels in this price range, but given what I’ve looked at researching online, I can safely say that Pentahotel is by far the superior choice compared to its competitors. My stay was very comfortable and I feel like I’m actually trying to look for cons while writing this review, so if you’re a traveller looking at quarantine options in this price range, I suggest you stop looking.",0,NaN,NaN
283,d4585733,r820410528,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r820410528-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,Great stay,"Reviewed November 29, 2021 ",bubble_50,67F5973543CE72D518EB08E44BDB756B,"the stay at Penta was great!  all the things you needed were there and ready for you. with not being able to do much during the quarantine, food was something you looked forward too.  food was very nice and much better than my expectations. with the limited interaction with the staff, it was also great and they were very friendly.  i would recommend to stay at Penta",0,NaN,NaN
284,d4585733,r820137549,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r820137549-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,Budget friendly high CP value quarantine hotel,"Reviewed November 26, 2021 ",bubble_40,8315107F26AB2034BD6C2E2E5A2D03ED,"Pentahotel is a more than 50 years German based boutique hotel chain originally formed as a joint venture of 5 European airlines (hence the name Penta).In selecting my 21 days quarantine stay the following criteria are important to me:Safety/cleanlinessInternet/entertainmentFoodCustomer serviceRoom design/spaciousnessValueOn all counts the hotel is mostly a 4 to 5 stars on a 1-5 stars rating system.Safety/cleanliness: 4 starsOn checking in, room appears to be nice and clean and 21 days supplies were all layout.  Certainly it didn't hurt to do a once over cleaning myself on high contact points just for peace of mind.  I hope their AC filtration system is up to COVID prevention standards.Two areas that can be improved:Carpet had quite a bit of left over hairs that required more than just regular vacuuming in between customers.Pillows being something we spend many hours at night on close contact I am hoping the hotel sanitizes the whole thing, not just pillowcases.  Covering the pillow inside with small plastic garbage bag does not give me much confidence.Internet/entertainment 5 starsBeing cooped up in a room for 21 days not being able to step outside the door, free internet becomes critical for sanity sake.  Fortunately at average 10Mbps internet speed connecting to meetings, video calls WhatsApp Etc is no issue.  Though the Amazon Fire stick that I brought were not able to fit behind the narrow space between the 40""TV and the outlet.  So resort using my tablet and VPN I am able to access Prime Video, TUBI movies etc easily.TV has about 20 channels including Some English programming.FOOD 4 stars: here's the nice surprise.  Even at the cheaper (by almost HK$300/day) Balanced Eat menu compared to the Eat Well Menu, meals were good portion sizes and mostly tasty with the exception of few meals.  The advantage of this hotel location and plenty of outside eateries means one can order food delivery easily to supplement hotel meals (that $300 difference in hotel option you can order lots of food).Customer Service 4 stars:Pentahotel answered my initial booking emails very promptly and was accommodating as my booking overlapped the 5th and 6th cycle which is set by the HKSAR and the government didn't put out the 6th cycle list until mid Oct, so it was a little anxiety inducing.  Fortunately the hotel allows tentative reservation which alleviate the uncertainty.  And they were also accommodating when flight schedule changed.During quarantine supplies were replenished on request promptly.  Though the bottled water that some previous reviewers mentioned are not free anymore after the initial 35x300 ml water ran out.Room design 4 stars::. I do like the chic, industrial black look and the layout.  At 22sq meters (200 sa feet plus) it's spacious for 1 person Hong Kong standard.Value 5 stars::. Quarantine hotels 36(5th cycle) 40 (6th cycle) ranges from $500+/nite to tens of thousands dollars per night if one wants to live it up.  HOWEVER none will let you out the room nor normal housekeeping is provided during the entire stay.  So from that stand point I think Pentahotel fits in nicely as a very budget friendly but still provides a very decent quarantine stay experience, I do recommend.",0,NaN,NaN
285,d4585733,r820077954,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r820077954-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,Great Value for Money - Quarantine Hotel,"Reviewed November 26, 2021 ",bubble_40,47112516671A9D570FB54983429FB682,"The relatively spacious room has a long desk right by the door and a large window. Unfortunately, it is surrounded by other buildings so sunlight is an issue so request a higher floor in advance. The room was clean and new and the 2 beds could be reconfigured to open up more space for exercise. Bring your own HDMI cable to connect to the TV. Wifi was relatively stable although it kicks out from time to time. Noise insulation is really good as I rarely heard my neighbours. Food was included as part of the quarantine package and exceeded my expectations significantly. Meals were tasty and dinner included either a fresh crisp salad or a traditional Chinese soup with no MSG aftertaste. Food was always delivered on-time in accordance with their defined schedule and deliveries from the outside were promptly delivered. The only big complaint I had are the soft pillows but it's a very personal thing so you can order one from the outside that fits your needs.",0,NaN,NaN
286,d4585733,r814368608,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r814368608-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,Best quarantine hotel in the price range,"Reviewed October 13, 2021 ",bubble_50,97B34A4A1D20D1975EC576E709AED2F1,"A friend who stayed there for 21 days before told me to book this one. I am glad that i heard him and spent my happy 14 days there. Hotel is cute and modern furnished, somebody might argue that there is no bathtub, but it does not bother me. The hotel is very clean, with very comfortable bed. My room is spacious with very nice view. They said that each room can only has two device to connect their very stable wifi. I had home office during my stay, voice call was perfect, only video call might sometimes not very smooth, which i usually swap back to voice call. All staff is trying very best to provide guest most safe and comfortable experience. As 14days stay guest need to take 3 extra test with room door open, cleaning lady will disinfect the whole corridor after each test, big work! I had some issue in the room, and the staff did provide best assistance they could and i am so thankful!I could choose from a number of main course for food, and there is always fresh fruit for dinner. Food is so nice! My only complaint is... food is so good that I might have gained some weight though i did my regular exercise during the course!Pentahotel provide you the best choice when one do not paid for a fortune for the quarantine. Hope that I will have chance to stay in Penta again, but not under quarantine!",1,"Dear Garfield OThanks a million for your wow-rating and your lovely sharing! We are thrilled to learn that you were fully satisfied with your stay in Pentahotel Hong Kong, Kowloon. Do share your ‘pentastic’ experience and visit us again.We’d love to welcome you back to Penta after the pandemic!With best regardsAndy SoArea General Manager","Responded October 28, 2021"
287,d4585733,r813288048,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r813288048-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,21 days quarantine,"Reviewed October 6, 2021 ",bubble_50,5BD08B52C13663B201AB294D0B56ECE3,This must be one of the best hotel for quarantine in hongkong. Let me start with how helpful and efficient the staff was from arrival to leaving the  hotel after 21 nights. The food was very good and the room was clean. If I have to quarantine in hk again this is the hotel no question. Thank you all at penta kowloon.,1,"Dear Departure398550Thank you so much for your full star review. It is amazing to hear that you overall enjoyed your stay with us. Your lovely compliments to our good quality of good, friendly staff and effective service are very much appreciated. We will keep up the hard work to provide excellent service and cosy environment for our guests. Do share your “pentastic” experience and stay with us again.We hope that you would choose to stay with us again.With best regardsAndy SoArea General Manager","Responded October 28, 2021"
288,d4585733,r812559562,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r812559562-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,21 Safe Days of Quarantine,"Reviewed October 1, 2021 ",bubble_50,EC570F3D817AEFF9B44E22D8903677BB,"Stay here for 21 days of quarantine.Safety: most important. Good. Table outside room with upper and lower deck and marked. Thus clean and unclean is separated well. Reduce possibility of cross infection / contamination. Weekly reminder phone calls to fill water into drain. Clear and logical instruction on time of delivery of meals and rubbish clearing.Amenities: cleaning materials, extra towels (lots), toiletries, extra bed linens and cover, water, coffee & tea, electric kettle and deposable forks, spoons, knives and chopsticks and tissues and paper cups. Yes, it may not be environmental friendly but infection control itself has never factor this into the equation. Worth mention is that water are in small bottles, convenient for daily consumption. Heard that there are hotels with ""big"" bottles and have to be pour out to drink.Room: clean and spacious. Luggage rack / space for 2 luggages placed horizontally. Easy to unpack and pack. Clear and open city view, with sky and trees.Meals: Clear menu. 3 meals per day. Delivery on time. Good and healthy. Huge proportion. Fruit include for lunch. Had glutinous rice balls; tangyuan (湯圓) for Mid Autumn Festival, which is bonus and shows that the hotel cares.Delivery service: very efficientTests: Hardcopy of tests provided for each guest. Test dates were accurate. This was confirmed to be accurate when the testing company called in to confirm.Suggestions for improvement:Change the packet drink for breakfast to something with less sugar / less sweet.Provision of HDMI adaptor / cableConclusion, the 21 days was more than safety. Will recommend hotel for both quarantine and on vacation trip.",1,Dear AnatomywooThank you so much for your full star review. It is wonderful to hear that you loved our hotel particularly our attentive service and friendly associates. We will continue providing excellent service and cosy environment for our guests. We look forward to greeting you again!With best regardsAndy SoArea General Manager,"Responded October 28, 2021"
289,d4585733,r811039268,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r811039268-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,A great choice for hotel quarantine,"Reviewed September 21, 2021 ",bubble_50,1DB8C67A65B3E152856E7CDA0D5D50F8,"Stayed here for my 2 weeks hotel quarantine, booked the Penta Plus. The overall stay was wonderful. The package was about HKD 8xx per night, quite affordable for the quality you are paying. 3 meals a day included, you'd be able to select your preferred menu item, great standard of food and healthy choices. Staff are all very friendly and helpful. Efficient delivery service. There are sufficient amenities provided in the room i.e. cleaning materials, extra towels (lots), toiletries, extra bed linens and cover, water, coffee & tea, kettle.. Room is quite spacious, was able to fit a yoga mat and 4 suitcases in a standard room (King Bed). Overall, great value, highly recommended!",0,NaN,NaN
290,d4585733,r809889315,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r809889315-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,Highly recommended,"Reviewed September 14, 2021 ",bubble_50,B325D63514D23ECD1438AC3D1596933B,"Required to quarantine for 21 days in June, I chose Penta as I heard so many good things about it and I was really pleased with my stay. Room was comfortable, staff were friendly and food was surprisingly good compared to my friend's who stayed at another hotel. I even looked forward to Tuesday and Thursday dinner, which they offered beef curry and nasi lemak (don't know whether they have changed their menu now), they really put some thought into their menu. The staff were thoughtful, they called and asked if there's anything that I need and can send more bottled water if needed.  You may think this is very basic, but I will tell you they go the extra mile compared to other quarantine hotels, some may just give you 25 bottled water for your 21 day quarantine and you will have to pay if you want more (or boil water yourself). All in all, I'm really happy with Penta, I'd recommend friends to stay at this hotel not just for quarantine but for their future travel as well.",1,"Dear EcilanayThank you for your full-star rating and sweet words! It is amazing to read that you were greatly satisfied with your stay, especially with our attentive service and high quality of food. We will continue to strive for excellent service to our guests. Do share your staying experience with your family and friends.We look forward to welcoming you again in the future.Stay healthy and stay safe!With best regardsAndy SoArea General Manager","Responded September 15, 2021"
291,d4585733,r804873886,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r804873886-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,My quarantine experience,"Reviewed August 19, 2021 ",bubble_50,364A5825A26AC2862779ED6DBC239C7C,"I was at Pentahotel for my 3 week compulsory quarantine.  My experience was during this time was great.  The service was great with quick responses from staff regarding every need.  The food was excellent with the quantity and quality being top notch. The room was comfortable with an outstanding city view. The hotel was clean.  Overall, I enjoyed my stay in Penta hotel. I strongly recommended anyone to stay in Penta hotel if they have a trip to Hong Kong.",1,"Dear Riblem,Thank you so much for your 5-star review! We are thrilled to learn that you were fully satisfied your quarantine stay with us, especially with our service, room facilities and food quality. We will keep up the hard work to provide excellent service for our guests. Please share your “pentastic” experience with your family and friends.We’d love to welcome you back to Pentahotel Hong Kong, Kowloon!Stay safe and stay healthy!With best regards,Andy SoArea General Manager","Responded September 6, 2021"
292,d4585733,r793709371,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r793709371-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,My stay in quarantine,"Reviewed June 23, 2021 ",bubble_50,307A3C3F5DC58BD014095130F3BC995B,"There have been a very good service throughout my 3 weeks quarantine in Pentahotel. The food are so nice and the quantity of each meal are huge. The room that I'm staying in is comfortable also with a nice city view. The hotel is clean and they keep the hygine very well. Also, the staff are very nice and they will phone you to let you know the right date for the covid test. Overall, I enjoyed my stay in Penta hotel. I strongly recommended anyone to stay in Penta hotel if they have a trip to Hong Kong",0,NaN,NaN
293,d4585733,r793165800,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r793165800-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,Might be the best hotel ever (Quarantine stay),"Reviewed June 19, 2021 ",bubble_50,7D753BEE42A8F714D6F11EF08FDD31EF,"I had a good time in the hotel during quarantine. The service was perfect and the food was delivered on time. The hotel was beautiful, clean, and the staff were really polite and kind as i once requested the staff from the reception for more water, they sent staff to deliver them immediately and answered my questions, problems patiently. They would also call you through the hotel room phone to remind you for the covid test a day before. The bed is extremely comfortable, with the soft pillows and the air conditioner. The hotel staff was also really helpful as he also carried my suitcase all the way through my room to my car. I love this hotel and the hotel service was absolutely perfect!!! I would highly recommend this hotel if anyone is deciding to visit hong kong or for quarantine!!!",0,NaN,NaN
294,d4585733,r779042981,https://www.tripadvisor.com/ShowUserReviews-g294217-d4585733-r779042981-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html,They suddenly cancelled our booking,"Reviewed December 12, 2020 ",bubble_10,E2581C20E29D794C845055121E64B80D,"We booked a room 2 months in advance for Christmas Eve and we prepayed the room. Two weeks before the date we were going to stay, the hotel changed their policy to accept quarantine guests so they just cancelled our booking. Now we don’t have a place to stay anymore on that night as Christmas is approaching and all the hotels are considerably more expensive than they were when we decided to book. Had we known this we had booked another hotel, now we need to spend $1000 extra in booking a similar room just because it’s late. The hotel didn’t offer any compensation or even apologized for it.If you want to have your booking confirmed and don’t get any last minute surprises and them to cancel your booking, avoid booking this hotel.",1,"Dear AndreaO21966,Thank you very much in sharing your valuable feedback regarding your booking experience in Pentahotel Hong Kong, Kowloon. First of all, please accept our sincere apologies for the disappointing experience you had. Upon receipt of your feedback, we had made a thorough internal investigation and found that we received your reservation from a third party travel agency in late November but not two months in advance.  In early December, once we knew our hotel might be appointed by the Hong Kong SAR Government as one of the Designated Hotels for compulsory quarantine for overseas passengers, we already advised the travel agency to communicate with guests that our hotel might not be able to arrange accommodation for non-quarantine guests.  We were sorry to hear the miscommunications as this information was not being passed to you in the first place.  The Penta team is always committed to deliver unconventional but friendly and professional service to our valued guests. We thank you once again for bringing all the concerns to our attention.We sincerely hope that you would choose to stay with us again and give us an opportunity to make your stay highly enjoyable. We are pleased to confirm your next visit to our hotel will be upgraded to our suite category. Please do not hesitate to contact us for any further assistance required. Best regards,Andy So Area General Manager","Responded December 15, 2020"
295,d777807,r830978896,https://www.tripadvisor.com/ShowUserReviews-g294217-d777807-r830978896-Courtyard_Hong_Kong-Hong_Kong.html,"Excellent Quarantine Food, but really disappointed by the room space",Reviewed 2 weeks ago ,bubble_30,15ECFC3C6F4013F2656E61003B0086B3,"This is my 3rd Hong Kong Hotel quarantine (always in a different hotel), and I believe this is the best food I have ever had. You can order every day from a QRCode, and it is excellent. The room has a great view (that helps), and it is very clean (significant for a 14 days reclusion). The amenities are not so great: they provide you with a lovely and appreciated gift of Western and Asian cutlery, but they have only two pillows for a queen bed (probably the only Marriott properties I have ever been to, and Bonvoy statistics reminds me I spent more than 1,800 nights) no bathrobe (even if was guaranteed during booking). The room dimensions were really the most disappointing aspect: they are selling it as 26sqm/280sqft, with King Bed. Instead, the space is 21sqm (you have plenty of time during quarantine), and the bed is queen (1.67 is always a queen). The bed is not a problem, it is comfortable, and I welcome a queen to have more space, but the 21sqm is absolutely disappointing. The furniture is a bit old, which makes the room even smaller.",1,"Dear HK1966LB, Thank you for choosing Courtyard By Marriott Hong Kong and sharing your comment with us.We are sorry to hear that the room size and facilities was not up to your expectations. We strive to uphold the quality of our services and have followed up with your valuable feedback to ensure we are delivering quality service standard all the time.Once again, thank you for being our guest and for your candid feedback. We truly value your continuous support and look forward to an opportunity of welcoming you back to our hotel in the future.Your sincerely,Kate ChanGuest Services ManagerCourtyard By Marriott Hong Kong",Responded 1 week ago
296,d777807,r825487549,https://www.tripadvisor.com/ShowUserReviews-g294217-d777807-r825487549-Courtyard_Hong_Kong-Hong_Kong.html,"Great stay, great staff","Reviewed January 21, 2022 ",bubble_50,0BD2E07C8A12C7A43D2813FBE96BB5C1,"Stayed here for my quarantine period. The room was very nice with a harbor view and everything was clean and tidy. Would choose this hotel again for quarantine. Cleaniness: room was basically spotless, there were extra amenities and a large bottle of detergent. Carpet seemed to be very clean as well.Staff: I called them several times for different reasons, and each time they were professional and polite. Would like to give a special thanks to Enrique, who helped me with my previous booking that needed to be transferred, and also for emailing me before my arrival. I probably talked to Lisa (Liza?) the most during my stay, usually about when I can leave, and she was very patient. Also would like to thank the concierge/delivery staff, they were super, super prompt with getting things delivered to outside my room, and since it was my birthday on one of those days, the staff were troubled many many times due to deliveries from my friends and family. Also hotel was kind enough to wish me a happy birthday. I really appreciate the nice gift and handmade card from the team. Food: the meal plan was very decent, and there are plenty of other food options to choose from if wanted ",0,NaN,NaN
297,d777807,r824433786,https://www.tripadvisor.com/ShowUserReviews-g294217-d777807-r824433786-Courtyard_Hong_Kong-Hong_Kong.html,21 Day Quarantine,"Reviewed January 9, 2022 ",bubble_40,D51D19A45B202AA592213DBF4BDA4137,"Room - I stayed in a corner sea view room. The room was a good size and the floor to ceiling windows really helped. I worked at the desk facing the view and was able to sit by the windows when relaxing. I didn't get direct sunlight on my room but it was still a bright and airy room. I requested an exercise bike and mat for the room and these were ready when I first walked in.Food - compared to reviews from other quarantine hotels, the food was much better than expected and there was a good range of options, western v Hong Kong. There were no strong flavours  and some dishes had no vegetables at all. The options were repeated and some weeks I struggled to face the menu choices and ended up having meals delivered. Given the cost guests pay I think improving the food should be a focus.Services - the online ordering for amenities was easy and straight forward and items were delivered pursuant to the timeframes stated. The main issue I had with the room was that I was in the room for 21 days and had nothing provided to clean or vacuum the room. I was exercising on the bike and mat for three weeks and if I hadn't ordered disinfectant wipes with my grocery order on deliveroo, I wouldn't have had anything to clean them with. Additionally, by the end of the three weeks the floor was not pleasant as there was no broom/brush or anything provided to clean it.Staff - I didn't have much dealings with the staff but those I did were all polite and professional.Overall,  although I didn't really have a choice of quarantine hotel, this was a good choice and I would recommend it.",0,NaN,NaN
298,d777807,r823533996,https://www.tripadvisor.com/ShowUserReviews-g294217-d777807-r823533996-Courtyard_Hong_Kong-Hong_Kong.html,Thank you for helping to book the Quarantine room !!!,"Reviewed December 31, 2021 ",bubble_50,844C0F05D5A467543C2100965FE33066,"Thank you Leo for helping my sisters to reserve two rooms for Quarantine. It is super frustrating. However, HE DID AN EXCELLENT JOB IN COMFORTING US and helping us reserve two harbor view rooms. It means a lot to us since my sisters need to come back to attend the wedding.  Wishing him all the best. We sincerely appreciate his hard work.",0,NaN,NaN
299,d777807,r822837110,https://www.tripadvisor.com/ShowUserReviews-g294217-d777807-r822837110-Courtyard_Hong_Kong-Hong_Kong.html,Kudos to all staff members,"Reviewed December 23, 2021 ",bubble_50,41BF6EBBEFF0859B488843BAC0AFDA04,"Did not actually had a choice in choosing which quarantine hotel to book, jumped on the first opportunity to book one that is available…. But if you’re lucky enough to have a choice, book Courtyard Hong Kong, here’s why!When you cant expand on the square footage of your room the seaview makes a hell of a difference even landmark mo cant give you that!The food is not bad either compared to other quarantine hotels with the price you pay (can check on quarantine support groups on facebook)The staff here are just extremely courteous and professional, due to the hksar restrictions, i had to extend my quarantine from 14days to 21days last minute and the last 7days happens to fall on my birthday and christmas which I was extremely upset about, I was so bummed i didnt even mention to the hotel but they must have noticed through my ID and sent me a little surprise on my birthday thank you Vanessa.But once i started to quarantine it wasnt as bad as i thought, the online housekeeping replenishment system is very convenient…bell team is always super efficient in delivering my stuff (i do apologise for my continuous online shopping…feel bad for not being able to tip you guys, this review is the very least i could do) Previously I was thinking to myself hoteliers must love having their hotel as a quarantine hotel having no interaction with guests means less work but boy i was so wrong! The deliveries the collections and the sanitising of hallways are just nonstop and the number of times i called asking stupid questions!! Kudos to all staff members I hope management do reward them accordingly it’s a tough time for all!!Thank you!!!",0,NaN,NaN
