hotel name,hotel ID,review ID,review URL,customer review date,customer review year,userID,customer review score,customer review Title,customer review text,hotel reply yes or no,hotel reply text,hotel reply date,customer review text all,label_air,label_facilities,label_food,label_hygiene,label_infoSeeking,label_location,label_price,label_room,label_service,label_wifi,,
City Garden Hotel,d305364,r757975039,https://www.tripadvisor.com/ShowUserReviews-g294217-d305364-r757975039-City_Garden_Hotel-Hong_Kong.html,"Reviewed June 22, 2020",2020,20DC32BCD2A2FD606BDE251E22D34DC8,5,Great value,Stayed for just the day with the flexi package and it served me perfectly. Deluxe room is lovely and amenities were excellent. Convenient location and efficient staff make this ideal. Would do again 10/10!,1,"dear choe202006,thank you for sharing your thoughts about your recent stay with us on tripadvisor. we are grateful that you satisfied with the condition, staff services and location. we will continue to maintain the standard and strive for higher level of satisfaction for our guests. we sincerely thank you for being our guest and look forward to welcoming you back in the near future.best regards,annie jea general manager","Responded June 24, 2020",great value stayed for just the day with the flexi package and it served me perfectly. deluxe room is lovely and amenities were excellent. convenient location and efficient staff make this ideal. would do again 10/10!,0,1,0,0,1,1,1,0,1,0,,
City Garden Hotel,d305364,r757974818,https://www.tripadvisor.com/ShowUserReviews-g294217-d305364-r757974818-City_Garden_Hotel-Hong_Kong.html,"Reviewed June 22, 2020",2020,FFF559071617996BC34485BB4482164A,5,Best 4 star hotel in HK,Nice bed & pillows; spacious room; location is near MTR & many restaurants; staff serve with heart & efficient; check in & out is fast; swimming pool is clean & well managed; drinking water is readily available at lift lobby. I highly recommend this hotel to everyone.,1,"dear sightsee673563,thank you for sharing your thoughts about your recent stay with us on tripadvisor. we are grateful that you found our services and facilities were up to your expectation, and will continue to maintain the standard and strive for higher level of satisfaction for our guests. we sincerely thank you for being our guest and look forward to welcoming you back in the near future.best regards,annie jea general manager","Responded June 24, 2020",best 4 star hotel in hk nice bed & pillows; spacious room; location is near mtr & many restaurants; staff serve with heart & efficient; check in & out is fast; swimming pool is clean & well managed; drinking water is readily available at lift lobby. i highly recommend this hotel to everyone.,0,1,1,1,1,1,0,1,1,0,,
City Garden Hotel,d305364,r757907265,https://www.tripadvisor.com/ShowUserReviews-g294217-d305364-r757907265-City_Garden_Hotel-Hong_Kong.html,"Reviewed June 22, 2020",2020,1B3E225A4F8E5DE50A53C42B8268A3AD,4,Low price & convenient,"The hotel was doing promotion and offered different package. I had chosen the 33 hours stay (9am checkin and next day 6pm checkout) i had enjoy almost 2 days stay. The hotel was just 5 mins walk from fortress hill station. It was in the center of hong kong island. During the booking, i had stated the purpose was for celebration of birthday. Eventually i received a bottle of red wine. I m so glad about thisI ate my dinner in satay inn. The food is nice. Overall just hkd$500 including dinner and the premier room with bathtube.第二天試了使用泳池。是露天的，最深水是155m  ，有救生員。因為疫症期間，限最多十五人同時使用。我見最多本地家庭客，很多小朋友，但不算迫。整體是滿意，除了周末關係，前台很忙，checkin, 電話也要等比較長時間。提議避免高峯時間checkin我早上9:30 沒有double bed, 只剩下twin bed.  要中午后才有double bed.   對此有點失望但也沒辦法。",1,尊敬的 angelinac627:感謝您最近入住及將是次體驗分享至 tripadvisor. 對於您反映的寶貴意見，酒店管理層十分重視，並會深入評估現行的程序及作出適當的改善。此外，我們亦會留意您提出房間分配的意見，致力改善服務質素。就您入住期間所引起的不便，我們深表歉意。期望不久的將來可再次接待您。此致謝素娟總經理,"Responded June 24, 2020","low price & convenient the hotel was doing promotion and offered different package. i had chosen the 33 hours stay (9am checkin and next day 6pm checkout) i had enjoy almost 2 days stay. the hotel was just 5 mins walk from fortress hill station. it was in the center of hong kong island. during the booking, i had stated the purpose was for celebration of birthday. eventually i received a bottle of red wine. i m so glad about thisi ate my dinner in satay inn. the food is nice. overall just hkd$500 including dinner and the premier room with bathtube.第二天試了使用泳池。是露天的，最深水是155m  ，有救生員。因為疫症期間，限最多十五人同時使用。我見最多本地家庭客，很多小朋友，但不算迫。整體是滿意，除了周末關係，前台很忙，checkin, 電話也要等比較長時間。提議避免高峯時間checkin我早上9:30 沒有double bed, 只剩下twin bed.  要中午后才有double bed.   對此有點失望但也沒辦法。",0,0,1,0,0,1,1,1,0,0,,
Regal Kowloon Hotel,d302175,r822955432,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r822955432-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 25, 2021 ",2021,50E499ED9C692E94825A787CED2BDD86-SRC_822955432,3,A nice visit and sincere service from Dennis,"We visited Regal Kowloon Hotel on 23rd Dec - 24 th Dec. Indeed, the cleanliness  of the room can have a big improvement. Also, there was no one to answer the phone from the housekeeping and reception. We couldn’t get what we wanted. However, the lounge was good and impressive. There were so many food and drinks served. The food was delicious. Another things we want to put good comments on were the birthday cake and sprinkling wine. We enjoyed a wonderful night with our birthday girl.Last but not least, we would like to specifically thanks the manger, Dennis. He gave us a lot of help and detailed explanation.",1,"dear guest,thank you for your compliments to the executive club lounge and also the birthday arrangement. further, your kind words to dennis is really appreciated. we apologize about the negative issues of your stay and we will definitely look at improving in these area. we look forward to having another chance to welcoming you back again in the not too distant future, please contact out guest experience manager at rkh.foam@regalhotel.com for reservation directly.best regardschristo diamandopoulosgeneral manager","Responded December 29, 2021","a nice visit and sincere service from dennis we visited regal kowloon hotel on 23rd dec - 24 th dec. indeed, the cleanliness  of the room can have a big improvement. also, there was no one to answer the phone from the housekeeping and reception. we couldn’t get what we wanted. however, the lounge was good and impressive. there were so many food and drinks served. the food was delicious. another things we want to put good comments on were the birthday cake and sprinkling wine. we enjoyed a wonderful night with our birthday girl.last but not least, we would like to specifically thanks the manger, dennis. he gave us a lot of help and detailed explanation.",0,0,1,1,1,0,0,0,1,0,,
Regal Kowloon Hotel,d302175,r822749448,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r822749448-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 22, 2021 ",2021,06F1EE567EE9D9849FF15189826EE6C7-SRC_822749448,5,The best service,"Celebrating the 2nd birthday of my niece and my grandmother and we had so much fun. Thanks to denis dulay who was so hospitable and very welcoming to us, made our night! 100% would recommend this to my friends and family! Loved the ambiance too!",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 22, 2021","the best service celebrating the 2nd birthday of my niece and my grandmother and we had so much fun. thanks to denis dulay who was so hospitable and very welcoming to us, made our night! 100% would recommend this to my friends and family! loved the ambiance too!",0,0,0,0,0,0,0,1,1,0,,
Regal Kowloon Hotel,d302175,r822719820,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r822719820-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 22, 2021 ",2021,98DB5E54246885F527CB633C38FC3546-SRC_822719820,5,Birthday celebration,Best place to celbrate damily gathering.me and my family celebrate our moms 71 bday and it was great experience .special thanks to dennis dulay for assisting us from check in till we check out.Five star service.will surely recommend to my friends ..,1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 22, 2021",birthday celebration best place to celbrate damily gathering.me and my family celebrate our moms 71 bday and it was great experience .special thanks to dennis dulay for assisting us from check in till we check out.five star service.will surely recommend to my friends ..,0,0,0,0,0,0,0,0,1,0,,
Regal Kowloon Hotel,d302175,r822328237,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r822328237-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 18, 2021 ",2021,6CB6424204BD1E9C70C1BF22D6D12877-SRC_822328237,4,Staycation,"Booked a staycation at the Family Suite for a friend’s surprise birthday celebration. Room is very clean and spacious. Hotel staff were very warm and friendly, and they even surprised us with a complimentary birthday cake. Service was very impressive - special thanks to the manager Dennis for making sure our stay was memorable. We enjoyed our stay. :)",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 19, 2021","staycation booked a staycation at the family suite for a friend’s surprise birthday celebration. room is very clean and spacious. hotel staff were very warm and friendly, and they even surprised us with a complimentary birthday cake. service was very impressive - special thanks to the manager dennis for making sure our stay was memorable. we enjoyed our stay. :)",0,0,0,1,0,0,0,1,1,0,,
Regal Kowloon Hotel,d302175,r822170360,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r822170360-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 16, 2021 ",2021,1AE4E9DF771E7FBED379E8CA8650800F-SRC_822170360,5,Regal Hotel,"The Room we stayed at was spacious and the beds are nicely made with comfortable and clean sheets, you definitely get your money’s worth.They have an excellent and well trained team.  Thanks to front desk staff Dennis whom ensured the check in process was hassle free and making ourstay extra enjoyable.I highly recommend the hotel and will definitely comeback.",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 16, 2021","regal hotel the room we stayed at was spacious and the beds are nicely made with comfortable and clean sheets, you definitely get your money’s worth.they have an excellent and well trained team.  thanks to front desk staff dennis whom ensured the check in process was hassle free and making ourstay extra enjoyable.i highly recommend the hotel and will definitely comeback.",0,0,1,1,0,0,1,1,1,0,,
Regal Kowloon Hotel,d302175,r821882794,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r821882794-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 13, 2021 ",2021,59C6AB11B4B7E13FA4C3837F92810C7E-SRC_821882794,5,A wonderful and extraordinary family weekend getaway.,"Regal Kowloon Hotel is a home away from home, especially with all the help from Sir Dennis Dulay. With his leadership, we had an enjoyable, comfortable, and  wonderful stay. All services were rendered smoothly and excellent. We'll certainly come back and stay again at Regal Kowloon Hotel. Kudos to the whole team headed by Sir Dennis Dulay. All the best.",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 13, 2021","a wonderful and extraordinary family weekend getaway. regal kowloon hotel is a home away from home, especially with all the help from sir dennis dulay. with his leadership, we had an enjoyable, comfortable, and  wonderful stay. all services were rendered smoothly and excellent. we'll certainly come back and stay again at regal kowloon hotel. kudos to the whole team headed by sir dennis dulay. all the best.",0,0,1,0,0,0,0,1,1,0,,
Regal Kowloon Hotel,d302175,r821880636,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r821880636-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 13, 2021 ",2021,F90CE1A8E32C89EC3A578D9A4BC92FB4-SRC_821880636,5,5 star service,We spend our staycation in Regal hotel and everything is amazing. Special thanks to sir Dennis Dulay the manager for his excellent and Forbes like service. Will comeback again soon for more staycation,1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 13, 2021",5 star service we spend our staycation in regal hotel and everything is amazing. special thanks to sir dennis dulay the manager for his excellent and forbes like service. will comeback again soon for more staycation,0,0,0,0,0,0,0,0,1,0,,
Regal Kowloon Hotel,d302175,r821857151,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r821857151-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 13, 2021 ",2021,D7699252DDE6F85478BCA35E7F3A7CC9-SRC_821857151,5,Great Staycation Experience!,Our staycation experience here is great and memorable. The amenities are amazing and clean. Big thanks to Mr. Dennis Dulay for providing us an exemptional service during our stay.Will surely recommend to others and come again.,1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 13, 2021",great staycation experience! our staycation experience here is great and memorable. the amenities are amazing and clean. big thanks to mr. dennis dulay for providing us an exemptional service during our stay.will surely recommend to others and come again.,0,1,0,1,0,0,0,0,1,0,,
Regal Kowloon Hotel,d302175,r821857103,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r821857103-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 13, 2021 ",2021,4464FAFC109EB45CF2D9E40E815204E9-SRC_821857103,5,Family Celebration and staycation,"We would like to thank Regal Kowloon hotel for having our staycation memorable we had amazing and relaxing stay at regal kowloon hotel, we would like to nailed it manager Dennis Dulay for his very accommodating and truly friendly service that I and my family had most during our stay at regal kowloon hotel. High recommendation for those who wants extraordinary experience during their staycation. Best well wishes and more power!!!Definitely comeback and recommend to our circle of friends and relatives.",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 13, 2021","family celebration and staycation we would like to thank regal kowloon hotel for having our staycation memorable we had amazing and relaxing stay at regal kowloon hotel, we would like to nailed it manager dennis dulay for his very accommodating and truly friendly service that i and my family had most during our stay at regal kowloon hotel. high recommendation for those who wants extraordinary experience during their staycation. best well wishes and more power!!!definitely comeback and recommend to our circle of friends and relatives.",0,0,0,0,0,0,0,0,1,0,,
Regal Kowloon Hotel,d302175,r821855982,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r821855982-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 13, 2021 ",2021,12A8E3625EE7334CC3B3AB1E12E9289C-SRC_821855982,5,bd party,"happy to be back again to celebrate my friend bd. Overall very good, clean ,super convenient location, excellent and friendly staff , nice room and amazing view staff . Definitely coming back for a taste of staycation",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 13, 2021","bd party happy to be back again to celebrate my friend bd. overall very good, clean ,super convenient location, excellent and friendly staff , nice room and amazing view staff . definitely coming back for a taste of staycation",0,0,1,1,0,1,0,1,1,0,,
Regal Kowloon Hotel,d302175,r821855664,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r821855664-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 13, 2021 ",2021,5E360B92267AB43D2225DABAA8ED2389-SRC_821855664,5,Regal Kowloon Hotel Experience,"We had a wonderful experience staying in Regal Kowloon Hotel. All of our expectations were meet! The hotel room was spacious enough for a big family like ours. Service wise, all of the staffs were very friendly and patient. Kudos to Mr. Dennis Dulay, the hotel manager for his service! We’ll surely come back to this hotel!",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 13, 2021","regal kowloon hotel experience we had a wonderful experience staying in regal kowloon hotel. all of our expectations were meet! the hotel room was spacious enough for a big family like ours. service wise, all of the staffs were very friendly and patient. kudos to mr. dennis dulay, the hotel manager for his service! we’ll surely come back to this hotel!",0,0,0,0,0,0,0,1,1,0,,
Regal Kowloon Hotel,d302175,r821854763,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r821854763-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 13, 2021 ",2021,D4BF855F91695AE57E222FEE6C052050-SRC_821854763,5,Awesome Family Staycation at Regal Kowloon Hotel,"Me and my family booked a room at the Regal Kowloon hotel to celebrate our dad's 50th birthday and the experience was beyond our expectation, thanks to Mr. Dennis Dulay Hotel manager for giving us an amazing experience and for taking good care of us. We'll definitely come back!!!",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 13, 2021","awesome family staycation at regal kowloon hotel me and my family booked a room at the regal kowloon hotel to celebrate our dad's 50th birthday and the experience was beyond our expectation, thanks to mr. dennis dulay hotel manager for giving us an amazing experience and for taking good care of us. we'll definitely come back!!!",0,0,0,0,0,0,0,0,1,0,,
Regal Kowloon Hotel,d302175,r821831637,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r821831637-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 12, 2021 ",2021,5E37A03D6CAD12C1E6C5644B6EFC693E-SRC_821831637,5,Amazing jungle staycation,"I have reserved jungle theme package at Regal Kowloon Hotel, my daughter enjoy so much...and we had a wonderful staycation during the weekend.Staff who handle the horse racing activity and photo shooting area are friendly,  polite,  patience and attention to details , they proactively offer assist on photo shooting with passion.Room and corridor decorations are nice and clean, good for photo shooting, room attendant are helpful too.Check in need to wait awhile but acceptable.I recommend this package to family with child and definitely will return to this hotel.",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 12, 2021","amazing jungle staycation i have reserved jungle theme package at regal kowloon hotel, my daughter enjoy so much...and we had a wonderful staycation during the weekend.staff who handle the horse racing activity and photo shooting area are friendly,  polite,  patience and attention to details , they proactively offer assist on photo shooting with passion.room and corridor decorations are nice and clean, good for photo shooting, room attendant are helpful too.check in need to wait awhile but acceptable.i recommend this package to family with child and definitely will return to this hotel.",0,0,0,1,0,0,0,1,1,0,,
Regal Kowloon Hotel,d302175,r821404480,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r821404480-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed December 8, 2021 ",2021,56C84F2E5297AF56F43994494D96C4E2-SRC_821404480,5,Weekend with kids,We love staying at Regal Kowloon Hotel because they have huge beds that could cater me and my 3kids. Staying there is like staying from our home. My kids love the view and they enjoy their bath times. They love the mini safari display at the lobby and the huge Christmas tree. Staffs are polite. Sir Dennis has been very accommodating and always make sure we are well taken care of. Huge thumbs up! And will surely visit again!,1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded December 8, 2021",weekend with kids we love staying at regal kowloon hotel because they have huge beds that could cater me and my 3kids. staying there is like staying from our home. my kids love the view and they enjoy their bath times. they love the mini safari display at the lobby and the huge christmas tree. staffs are polite. sir dennis has been very accommodating and always make sure we are well taken care of. huge thumbs up! and will surely visit again!,0,0,0,0,0,0,0,1,1,0,,
Regal Kowloon Hotel,d302175,r820420804,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r820420804-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed November 29, 2021 ",2021,46B0C3622FF4B4DB8C857031277D940A-SRC_820420804,5,REGAL KOWLOON HOTEL REVIEW,"i and my family visited REGAL KOWLOON HOTEL  HK ,, The Hotel is nice have a spacious room ,thank you to the manager Sir Dennis  for  GIVING US GOOD SERVICE and ATTENDING OUR NEEDS , TWO THUMBS UP ,,KEEP IT UP",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded November 29, 2021","regal kowloon hotel review i and my family visited regal kowloon hotel  hk ,, the hotel is nice have a spacious room ,thank you to the manager sir dennis  for  giving us good service and attending our needs , two thumbs up ,,keep it up",0,0,0,0,0,0,0,1,1,0,,
Regal Kowloon Hotel,d302175,r820287073,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r820287073-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed November 28, 2021 ",2021,44EAA4C958A22D56ACBB558193500371-SRC_820287073,5,Excellent service from Regal Kowloon,"I reserved a room from trip.com but finally something happened between the website and hotel. The manager of Regal Kowloon, Dennis, helped me solve the problem sincerely with tolerance. Really appreciate.",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to hong kong and of course the regal kowloon. best regardschristo diamandopoulosgeneral manager","Responded November 28, 2021","excellent service from regal kowloon i reserved a room from trip.com but finally something happened between the website and hotel. the manager of regal kowloon, dennis, helped me solve the problem sincerely with tolerance. really appreciate.",0,0,0,0,0,0,0,0,1,0,,
Regal Kowloon Hotel,d302175,r820180325,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r820180325-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed November 27, 2021 ",2021,90B30DF1098A47FCBB5FAEBF9E0D9F06-SRC_820180325,5,Great experience stay in the Regal Kowloon Hotel,I had a great experience staying in the Regal Kowloon Hotel! The Staff Dennis working at front desk was very helpful and friendly! He is very nice and upgraded my hotel room for the first time I stayed in the hotel! Thank you Dennis and Regal Kowloon Hotel is lucky that to have a super good employee! Sure will come back and stay in the same hotel again!,1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to hong kong and of course the regal kowloon. best regardschristo diamandopoulosgeneral manager","Responded November 28, 2021",great experience stay in the regal kowloon hotel i had a great experience staying in the regal kowloon hotel! the staff dennis working at front desk was very helpful and friendly! he is very nice and upgraded my hotel room for the first time i stayed in the hotel! thank you dennis and regal kowloon hotel is lucky that to have a super good employee! sure will come back and stay in the same hotel again!,0,0,0,0,0,0,1,0,1,0,,
Regal Kowloon Hotel,d302175,r819138309,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r819138309-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed November 18, 2021 ",2021,D7CF324A38E6A3BAA56F44CCADB0BDEA-SRC_819138309,5,Better than i expected,"Great location, easy to get by to as it is close to an MTR station. and also have a lot of restaurants and bar around. Great service as well thanks to Mr Dennis who is the duty manager at the time who ensured that the guest are properly checked in with speed and good customer service. We will definitely come again and try the lunch menu as well.",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded November 18, 2021","better than i expected great location, easy to get by to as it is close to an mtr station. and also have a lot of restaurants and bar around. great service as well thanks to mr dennis who is the duty manager at the time who ensured that the guest are properly checked in with speed and good customer service. we will definitely come again and try the lunch menu as well.",0,0,1,0,0,1,0,0,1,0,,
Regal Kowloon Hotel,d302175,r819136219,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r819136219-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed November 18, 2021 ",2021,BEA8D43E07F38D2760F017E045331A90-SRC_819136219,5,Friendly staff and nice room,"The room was really comforting and welcoming. The staff was so kind enough in accommodating us in our stay, Dennis. We highly recommend the hotel as it is affordable with good customer service. We will surely come back.",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded November 18, 2021","friendly staff and nice room the room was really comforting and welcoming. the staff was so kind enough in accommodating us in our stay, dennis. we highly recommend the hotel as it is affordable with good customer service. we will surely come back.",0,0,0,0,0,0,0,0,1,0,,
Regal Kowloon Hotel,d302175,r818919477,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r818919477-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed November 16, 2021 ",2021,2FDADAB66A241C1F4947E394902C834F-SRC_818919477,5,Regal Hotel Kowloon Hong Kong,"Big nice room that soo clean and quiet, staff were very friendly and accommodating, food were perfect especially the buffet breakfast. I definitely recommend this hotel for family trip or business trip. I will surely comeback to take longer stay in this hotel again soon. Amazing experience!",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded November 16, 2021","regal hotel kowloon hong kong big nice room that soo clean and quiet, staff were very friendly and accommodating, food were perfect especially the buffet breakfast. i definitely recommend this hotel for family trip or business trip. i will surely comeback to take longer stay in this hotel again soon. amazing experience!",0,0,1,1,0,0,0,1,1,0,,
Regal Kowloon Hotel,d302175,r818907152,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r818907152-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed November 16, 2021 ",2021,D75082692379A802CF7C170893E1B91D-SRC_818907152,5,Awesome night in Regal Kowloon TST,"Good location, nice room with seaside view…excellent service. Specifically thanks to Mr.Dennis for the professional service. His service makes me to go back there again.Will visit again soon.Cheers !",1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. your kind words to dennis is much appreciated. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded November 16, 2021","awesome night in regal kowloon tst good location, nice room with seaside view…excellent service. specifically thanks to mr.dennis for the professional service. his service makes me to go back there again.will visit again soon.cheers !",0,0,0,0,1,1,0,1,1,0,,
Regal Kowloon Hotel,d302175,r818791277,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r818791277-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed November 15, 2021 ",2021,F1C185DECBE92DC5FF36C066DCEA2468-SRC_818791277,3,Room furnishing looks tired,"Service has been ok, but the room and bathroom looks tired.  Cleanliness leave much to be desired.  The trash bin was not cleared from last occupant’s use.  Stains were found almost everywhere on the white-colored furnitures.  Would have been a great night otherwise. ",1,"dear guestthank you for taking time to review your stay.we apologize about the negative issues of your stay and we will definitely look at improving in these areas. we look forward to having another chance to welcome you back again in the not too distant future, please contact our guest experience manager at rkh.foam@regalhotel.com for reservation directly.with best regardschristo diamandopoulosgeneral manager","Responded November 16, 2021","room furnishing looks tired service has been ok, but the room and bathroom looks tired.  cleanliness leave much to be desired.  the trash bin was not cleared from last occupant’s use.  stains were found almost everywhere on the white-colored furnitures.  would have been a great night otherwise. ",0,0,0,1,0,0,0,1,1,0,,
Regal Kowloon Hotel,d302175,r817891845,https://www.tripadvisor.com/ShowUserReviews-g294217-d302175-r817891845-Regal_Kowloon_Hotel-Hong_Kong.html,"Reviewed November 8, 2021 ",2021,09615EE2943EC1084EAB29C07137CFBE-SRC_817891845,5,Nice for long stay,I stayed at RKH for more than 20 days for a businiess trip. The room was clean and the staff were nice. It only takes about 10 minutes for walking to PolyU. It was very convient for me. I would like to recommend this hotel to others.,1,"dear guestthank you for your review, it is truly appreciated. we are glad to learn that you had an enjoyable stay with us in all aspects. we look forward to welcoming you back to the regal kowloon hotel. best regardschristo diamandopoulosgeneral manager","Responded November 8, 2021",nice for long stay i stayed at rkh for more than 20 days for a businiess trip. the room was clean and the staff were nice. it only takes about 10 minutes for walking to polyu. it was very convient for me. i would like to recommend this hotel to others.,0,0,0,1,0,1,0,0,1,0,,
